ANZLIC_ID|COLUMN_NAME|OBLIGATION|IS_UNIQUE|DATA_TYPE|DATA_LENGTH|DATA_PRECISION|DATA_SCALE|REFTAB_OWNER_NAME|REFTAB_TABLE_NAME|REFTAB_CODE_COLUMN_NAME|COMMENTS
ANZVI0803004360|HECTARES|O|N|NUMBER|22|21|2||||
ANZVI0803004360|LANDMGR_ID|O|N|NUMBER|22|2|0||||
ANZVI0803004360|MMTFOR_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004360|MMTGEN_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004360|MMTNEW_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004360|MMTPK_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004360|MMT_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004360|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803004360|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803004360|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004360|POLMGR_ID|O|N|NUMBER|22|2|0||||
ANZVI0803004360|PROPLS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004360|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803004360|STATE_ID|O|N|NUMBER|22|2|0||||
ANZVI0803004360|X_CURLSDES|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_CURLSNOT|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_ECCMMTDE|O|N|VARCHAR2|80||||||
ANZVI0803004360|X_LNDMGRDE|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_LNDMGRVE|O|N|VARCHAR2|20||||||
ANZVI0803004360|X_MMTFORDE|O|N|VARCHAR2|50||||||
ANZVI0803004360|X_MMTGENDE|O|N|VARCHAR2|50||||||
ANZVI0803004360|X_MMTNEWDE|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_MMTOLDDE|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_MMTPKDES|O|N|VARCHAR2|50||||||
ANZVI0803004360|X_POLMGRDE|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004360|X_PROPLSDE|O|N|VARCHAR2|70||||||
ANZVI0803004360|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803004360|X_STATEDES|O|N|VARCHAR2|20||||||
ANZVI0803004454|LSM_CAT|O|N|VARCHAR2|20||||||
ANZVI0803004454|ROAD_NAME|O|N|VARCHAR2|50||||||
ANZVI0803004454|SCREEN_REQ|O|N|VARCHAR2|16||||||
ANZVI0803004455|LSM_CAT|O|N|VARCHAR2|30||||||
ANZVI0803004455|SCREEN_REQ|O|N|VARCHAR2|16||||||
ANZVI0803004456|DISTRICT|O|N|VARCHAR2|16||||||
ANZVI0803004456|LSM_CAT|O|N|VARCHAR2|16||||||
ANZVI0803004457|ADDEDBY|O|N|VARCHAR2|5||||||
ANZVI0803004457|DATE_ADDED|O|N|VARCHAR2|10||||||
ANZVI0803004457|ID|O|N|NUMBER|22|9|0||||
ANZVI0803004457|SOURCE|O|N|VARCHAR2|50||||||
ANZVI0803004458|BURNT_2003|O|N|VARCHAR2|5||||||
ANZVI0803004458|EASTING|O|N|NUMBER|22|9|0||||
ANZVI0803004458|ID|O|N|NUMBER|22|9|0||||
ANZVI0803004458|NAME|O|N|VARCHAR2|200||||||
ANZVI0803004458|NORTHING|O|N|NUMBER|22|9|0||||
ANZVI0803004459|DELWP_REGION|O|N|VARCHAR2|20||||||
ANZVI0803004459|DELWP_REGION_CODE|O|N|VARCHAR2|1||||||
ANZVI0803004459|DISTRICT_NAME|O|N|VARCHAR2|20||||||
ANZVI0803004459|DSE_REGION_CODE|O|N|VARCHAR2|1||||||
ANZVI0803004459|LF_AREA|O|N|VARCHAR2|15||||||
ANZVI0803004459|LF_DISTRICT|O|N|VARCHAR2|50||||||
ANZVI0803004459|LF_WORKCENTRE|O|N|VARCHAR2|20||||||
ANZVI0803004459|WORKCENTRE|O|N|VARCHAR2|20||||||
ANZVI0803004459|X_ZONETYPE|O|N|VARCHAR2|50||||||
ANZVI0803004459|ZONETYPE|O|N|NUMBER|22|10|0||||
ANZVI0803004462|AREA|O|N|NUMBER|22|34|15||||
ANZVI0803004462|AREA_TYPE|O|N|VARCHAR2|254||||||
ANZVI0803004462|CLASS|O|N|VARCHAR2|10||||||
ANZVI0803004462|DATE_|O|N|DATE|7||||||
ANZVI0803004462|DESCRIPT0|O|N|VARCHAR2|254||||||
ANZVI0803004462|DESCRIPTIO|O|N|VARCHAR2|254||||||
ANZVI0803004462|LCC_REPORT|O|N|VARCHAR2|254||||||
ANZVI0803004462|MI_PRINX|O|N|NUMBER|22|34|15||||
ANZVI0803004462|NAME|O|N|VARCHAR2|254||||||
ANZVI0803004462|OF_SIZE|O|N|VARCHAR2|254||||||
ANZVI0803004462|PARK_AREA|O|N|NUMBER|22|34|15||||
ANZVI0803004462|RECOMMENDA|O|N|VARCHAR2|254||||||
ANZVI0803004462|REGULATION|O|N|VARCHAR2|254||||||
ANZVI0803004462|RESERVE_ID|O|N|NUMBER|22|34|15||||
ANZVI0803004462|SOURCE|O|N|VARCHAR2|100||||||
ANZVI0803004462|YEAR|O|N|VARCHAR2|254||||||
ANZVI0803004463|AREA|O|N|NUMBER|22|34|15||||
ANZVI0803004463|AREA_TYPE|O|N|VARCHAR2|254||||||
ANZVI0803004463|CLASS|O|N|VARCHAR2|10||||||
ANZVI0803004463|DATE_|O|N|DATE|7||||||
ANZVI0803004463|DESCRIPT0|O|N|VARCHAR2|254||||||
ANZVI0803004463|DESCRIPTIO|O|N|VARCHAR2|254||||||
ANZVI0803004463|LCC_REPORT|O|N|VARCHAR2|254||||||
ANZVI0803004463|MI_PRINX|O|N|NUMBER|22|34|15||||
ANZVI0803004463|NAME|O|N|VARCHAR2|254||||||
ANZVI0803004463|OF_SIZE|O|N|VARCHAR2|254||||||
ANZVI0803004463|PARK_AREA|O|N|NUMBER|22|34|15||||
ANZVI0803004463|RECOMMENDA|O|N|VARCHAR2|254||||||
ANZVI0803004463|REGULATION|O|N|VARCHAR2|254||||||
ANZVI0803004463|RESERVE_ID|O|N|NUMBER|22|34|15||||
ANZVI0803004463|SOURCE|O|N|VARCHAR2|100||||||
ANZVI0803004463|YEAR|O|N|VARCHAR2|254||||||
ANZVI0803004468|AREA_CMA|O|N|VARCHAR2|50||||||
ANZVI0803004468|AREA_ID|O|N|VARCHAR2|5||||||
ANZVI0803004468|ASSET_NAME|O|N|VARCHAR2|50||||||
ANZVI0803004468|FID_WV_MAR|O|N|NUMBER|22|9|0||||
ANZVI0803004468|FID_WV_M_1|O|N|NUMBER|22|9|0||||
ANZVI0803004468|ID|O|N|NUMBER|22|9|0||||
ANZVI0803004468|MAP_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004468|MAP_REF|O|N|VARCHAR2|15||||||
ANZVI0803004468|NOTES|O|N|VARCHAR2|150||||||
ANZVI0803004468|SIG_BIRDS|O|N|VARCHAR2|20||||||
ANZVI0803004468|SIG_LEVEL|O|N|VARCHAR2|20||||||
ANZVI0803004468|TYPE|O|N|VARCHAR2|25||||||
ANZVI0803004552|ANNUAL_WK|O|N|VARCHAR2|5||||||
ANZVI0803004552|AREA_HA|O|N|NUMBER|22|38|8||||
ANZVI0803004552|BIO_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|CH_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|COMMENTS|O|N|VARCHAR2|255||||||
ANZVI0803004552|DSE_DISTRICT|O|N|VARCHAR2|25||||||
ANZVI0803004552|DSE_REGION|O|N|VARCHAR2|25||||||
ANZVI0803004552|FIRE_FMZ|O|N|VARCHAR2|5||||||
ANZVI0803004552|FOREST_FMZ|O|N|VARCHAR2|15||||||
ANZVI0803004552|LAND_MAN|O|N|VARCHAR2|30||||||
ANZVI0803004552|LENGTH_KM|O|N|NUMBER|22|38|8||||
ANZVI0803004552|LFS_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|LOCALITY|O|N|VARCHAR2|50||||||
ANZVI0803004552|LS_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|NOM_PERSON|O|N|VARCHAR2|30||||||
ANZVI0803004552|OTHER_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|PREV_FOP|O|N|VARCHAR2|10||||||
ANZVI0803004552|PUB_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|PV_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|PV_RIC|O|N|VARCHAR2|50||||||
ANZVI0803004552|STATUS|O|N|VARCHAR2|30||||||
ANZVI0803004552|VF_COMM|O|N|VARCHAR2|150||||||
ANZVI0803004552|WIDTH_M|O|N|NUMBER|22|38|8||||
ANZVI0803004552|WORKS_NAME|O|N|VARCHAR2|50||||||
ANZVI0803004552|WORKS_NUM|O|N|VARCHAR2|15||||||
ANZVI0803004552|WORKS_TYPE|O|N|VARCHAR2|100||||||
ANZVI0803004552|X_COORD|O|N|NUMBER|22|38|8||||
ANZVI0803004552|YEAR|O|N|VARCHAR2|10||||||
ANZVI0803004552|Y_COORD|O|N|NUMBER|22|38|8||||
ANZVI0803004555|ALLOTHERR|O|N|NUMBER|22|30|11||||
ANZVI0803004555|BASIN|O|N|NUMBER|22|24|5||||
ANZVI0803004555|BASIN_1|O|N|VARCHAR2|23||||||
ANZVI0803004555|BASIN_NUMB|O|N|NUMBER|22|19|0||||
ANZVI0803004555|CODE|O|N|VARCHAR2|23||||||
ANZVI0803004555|CODE_1|O|N|VARCHAR2|254||||||
ANZVI0803004555|COMMVALUE|O|N|NUMBER|22|30|11||||
ANZVI0803004555|CONDITION|O|N|VARCHAR2|23||||||
ANZVI0803004555|ECO|O|N|NUMBER|22|30|11||||
ANZVI0803004555|FULLNAME|O|N|VARCHAR2|47||||||
ANZVI0803004555|NAME|O|N|VARCHAR2|47||||||
ANZVI0803004555|OID_|O|N|NUMBER|22|9|0||||
ANZVI0803004555|PRIORITY|O|N|NUMBER|22|10|0||||
ANZVI0803004555|PRISTINE|O|N|NUMBER|22|30|11||||
ANZVI0803004555|REACH|O|N|NUMBER|22|24|5||||
ANZVI0803004555|REACH_LENG|O|N|VARCHAR2|50||||||
ANZVI0803004555|REACH_NUMB|O|N|NUMBER|22|19|0||||
ANZVI0803004555|REGION|O|N|VARCHAR2|23||||||
ANZVI0803004555|RIVER|O|N|VARCHAR2|23||||||
ANZVI0803004555|RV_NAME|O|N|VARCHAR2|30||||||
ANZVI0803004555|RV_TYPE|O|N|VARCHAR2|17||||||
ANZVI0803004555|SHAPE_LEN|O|N|NUMBER|22|30|11||||
ANZVI0803004555|SITE_URL|O|N|VARCHAR2|64||||||
ANZVI0803004555|THREATTOD|O|N|NUMBER|22|30|11||||
ANZVI0803004555|UNIQUE_COD|O|N|VARCHAR2|10||||||
ANZVI0803004555|UNIQUE_C_1|O|N|NUMBER|22|10|0||||
ANZVI0803004557|COLOUR|O|N|VARCHAR2|15||||||
ANZVI0803004557|NAME|O|N|VARCHAR2|30||||||
ANZVI0803004557|RATIO|O|N|VARCHAR2|10||||||
ANZVI0803004563|AREA_NAME|O|N|VARCHAR2|100||||||
ANZVI0803004563|AUTHOR|O|N|VARCHAR2|10||||||
ANZVI0803004563|CLOSE_DATE|O|N|DATE|7||||||
ANZVI0803004563|COMMENTS|O|N|VARCHAR2|254||||||
ANZVI0803004563|COUPEID|O|N|VARCHAR2|15||||||
ANZVI0803004563|DFW_TYPE|O|N|VARCHAR2|100||||||
ANZVI0803004563|DISTRICT|O|N|VARCHAR2|20||||||
ANZVI0803004563|EDIT_DATE|O|N|DATE|7||||||
ANZVI0803004563|LEGL_NUM|O|N|VARCHAR2|20||||||
ANZVI0803004563|NEAR_TOWN_1|O|N|VARCHAR2|40||||||
ANZVI0803004563|NEAR_TOWN_2|O|N|VARCHAR2|40||||||
ANZVI0803004563|NEAR_TOWN_3|O|N|VARCHAR2|40||||||
ANZVI0803004563|OPEN_DATE|O|N|DATE|7||||||
ANZVI0803004563|PBURN|O|N|VARCHAR2|150||||||
ANZVI0803004563|REGION|O|N|VARCHAR2|20||||||
ANZVI0803004563|RESTRICTIONS|O|N|VARCHAR2|200||||||
ANZVI0803004563|ROAD_NAME|O|N|VARCHAR2|80||||||
ANZVI0803004563|SF_NAME|O|N|VARCHAR2|80||||||
ANZVI0803004563|SITEACCESS|O|N|VARCHAR2|50||||||
ANZVI0803004563|STATUS|O|N|VARCHAR2|10||||||
ANZVI0803004563|UFI|O|N|NUMBER|22|10|0||||
ANZVI0803004563|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004563|VOLUME|O|N|VARCHAR2|180||||||
ANZVI0803004564|ACT|O|N|VARCHAR2|10||||||
ANZVI0803004564|ACT_DESC|O|N|VARCHAR2|50||||||
ANZVI0803004564|ACT_PLM25|O|N|VARCHAR2|100||||||
ANZVI0803004564|ACT_SECTION|O|N|VARCHAR2|15||||||
ANZVI0803004564|ACT_SECTION_DESC|O|N|VARCHAR2|80||||||
ANZVI0803004564|ADDT_ACTS|O|N|VARCHAR2|100||||||
ANZVI0803004564|LABEL_SHORT|O|N|VARCHAR2|100||||||
ANZVI0803004564|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803004564|MNG_SPEC|O|N|VARCHAR2|100||||||
ANZVI0803004564|NAME|O|N|VARCHAR2|100||||||
ANZVI0803004564|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803004564|REC_SBCAT|O|N|VARCHAR2|100||||||
ANZVI0803004564|SCHED|O|N|VARCHAR2|50||||||
ANZVI0803004564|SOURCE|O|N|VARCHAR2|40||||||
ANZVI0803004566|ACT|O|N|VARCHAR2|10||||||
ANZVI0803004566|ACT_DESC|O|N|VARCHAR2|50||||||
ANZVI0803004566|ACT_PLM25|O|N|VARCHAR2|100||||||
ANZVI0803004566|ACT_SECTION|O|N|VARCHAR2|15||||||
ANZVI0803004566|ACT_SECTION_DESC|O|N|VARCHAR2|80||||||
ANZVI0803004566|ADDT_ACTS|O|N|VARCHAR2|100||||||
ANZVI0803004566|LABEL_SHORT|O|N|VARCHAR2|100||||||
ANZVI0803004566|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803004566|MNG_SPEC|O|N|VARCHAR2|100||||||
ANZVI0803004566|NAME|O|N|VARCHAR2|100||||||
ANZVI0803004566|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803004566|REC_SBCAT|O|N|VARCHAR2|100||||||
ANZVI0803004566|SCHED|O|N|VARCHAR2|50||||||
ANZVI0803004566|SOURCE|O|N|VARCHAR2|40||||||
ANZVI0803004567|ACT|O|N|VARCHAR2|10||||||
ANZVI0803004567|ACT_DESC|O|N|VARCHAR2|50||||||
ANZVI0803004567|ACT_PLM25|O|N|VARCHAR2|100||||||
ANZVI0803004567|ACT_SECTION|O|N|VARCHAR2|15||||||
ANZVI0803004567|ACT_SECTION_DESC|O|N|VARCHAR2|80||||||
ANZVI0803004567|ADDT_ACTS|O|N|VARCHAR2|100||||||
ANZVI0803004567|LABEL_SHORT|O|N|VARCHAR2|100||||||
ANZVI0803004567|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803004567|MNG_SPEC|O|N|VARCHAR2|100||||||
ANZVI0803004567|NAME|O|N|VARCHAR2|100||||||
ANZVI0803004567|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803004567|REC_SBCAT|O|N|VARCHAR2|100||||||
ANZVI0803004567|SCHED|O|N|VARCHAR2|50||||||
ANZVI0803004567|SOURCE|O|N|VARCHAR2|40||||||
ANZVI0803004569|BPA_AREA_HA|O|N|NUMBER|22|31|15||||
ANZVI0803004569|GAZETTAL_DATE|O|N|VARCHAR2|10||||||
ANZVI0803004569|LGA_CODE|O|N|VARCHAR2|3||||||
ANZVI0803004569|LGA_NAME|O|N|VARCHAR2|45||||||
ANZVI0803004569|PLAN_NUMBER|O|N|VARCHAR2|15||||||
ANZVI0803004574|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004574|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004574|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004574|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004574|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004574|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004575|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004575|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004575|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004575|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004575|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004575|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004576|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004576|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004576|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004576|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004576|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004576|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004577|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004577|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004577|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004577|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004577|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004577|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004578|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004578|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004578|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004578|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004578|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004578|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004579|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004579|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004579|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004579|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004579|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004579|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004580|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004580|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004580|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004580|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004580|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004580|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004581|MAP_NAME|O|N|VARCHAR2|32||||||
ANZVI0803004581|MAP_NO|O|N|VARCHAR2|10||||||
ANZVI0803004581|MGA_ZONE|O|N|NUMBER|22|2|0||||
ANZVI0803004581|SCALE|O|N|NUMBER|22|8|0||||
ANZVI0803004581|UFI|O|N|NUMBER|22|14|0||||
ANZVI0803004581|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004617|AREASQM|O|N|NUMBER|22|21|2||||
ANZVI0803004617|CURRLS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004617|ECCMMTREC_|O|N|NUMBER|22|4|0||||
ANZVI0803004617|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803004617|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803004617|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803004617|ECCSTUDY_I|O|N|NUMBER|22|2|0||||
ANZVI0803004617|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004617|HECTARES|O|N|NUMBER|22|21|2||||
ANZVI0803004617|LANDMGR_ID|O|N|NUMBER|22|2|0||||
ANZVI0803004617|MMTFOR_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004617|MMTGEN_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004617|MMTNEW_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004617|MMTPK_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004617|MMT_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004617|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803004617|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803004617|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803004617|POLMGR_ID|O|N|NUMBER|22|2|0||||
ANZVI0803004617|PROPLS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004617|SHAPE_AREA|O|N|NUMBER|22|30|11||||
ANZVI0803004617|SHAPE_LEN|O|N|NUMBER|22|30|11||||
ANZVI0803004617|STATE_ID|O|N|NUMBER|22|2|0||||
ANZVI0803004617|X_CURLSDES|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_CURLSNOT|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_ECCMMTDE|O|N|VARCHAR2|80||||||
ANZVI0803004617|X_LNDMGRDE|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_LNDMGRVE|O|N|VARCHAR2|20||||||
ANZVI0803004617|X_MMTFORDE|O|N|VARCHAR2|50||||||
ANZVI0803004617|X_MMTGENDE|O|N|VARCHAR2|50||||||
ANZVI0803004617|X_MMTNEWDE|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_MMTOLDDE|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_MMTPKDES|O|N|VARCHAR2|50||||||
ANZVI0803004617|X_POLMGRDE|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803004617|X_PROPLSDE|O|N|VARCHAR2|70||||||
ANZVI0803004617|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803004617|X_STATEDES|O|N|VARCHAR2|20||||||
ANZVI0803004618|HH_A|O|N|NUMBER|22|30|11||||Area of polygon (hectares)
ANZVI0803004618|HH_D|O|N|DATE|7||||||Date of survey
ANZVI0803004618|HH_EVC|O|N|VARCHAR2|12||||||Bioregion and EVC code e.g VVP_0132 (does include EVC variants) or '0990' for 'NNV' or 'DT'
ANZVI0803004618|HH_H_H|O|N|NUMBER|22|30|11||||Habitat hectares
ANZVI0803004618|HH_H_S|O|N|NUMBER|22|30|11||||Habitat Score (HH_SC plus HH_S_LC)
ANZVI0803004618|HH_ST|O|N|NUMBER|22|30|11||||Multiplying factor or standardiser used with EVCs which do not contain all habitat hectare features (e.g. used with Plains Grassland)
ANZVI0803004618|HH_S_C|O|N|NUMBER|22|30|11||||Site Condition (0-75)
ANZVI0803004618|HH_S_LC|O|N|NUMBER|22|30|11||||Landscape Context (0-25)
ANZVI0803004618|HH_VAC|O|N|VARCHAR2|50||||||Vegetation Assessment Category code (DT,NNV,RP)
ANZVI0803004618|HH_VAC_DES|O|N|VARCHAR2|25||||||Veg Assessment Category descriptions - Remnant Patch (RP), Degraded Treeless (DT), Not Native Vegetation (NNV)
ANZVI0803004618|NAME|O|N|VARCHAR2|250||||||EVC name and EVC code e.g 132 Plains Grassland
ANZVI0803004618|PARCEL_PFI|O|N|VARCHAR2|10||||||Parcel Persistent Feature Identifier
ANZVI0803004618|PARCEL_SPI|O|N|VARCHAR2|18||||||Parcel Standard Parcel Identifier
ANZVI0803004618|SOURCE|O|N|VARCHAR2|50||||||Categorized by: Site survey, DSE estimated data
ANZVI0803004618|UNIQ_ID|O|N|VARCHAR2|50||||||Unique Identifier for each Remnant Patch within a Property
ANZVI0803004618|ZC_LT_NT|O|N|NUMBER|22|30|11||||Number of large trees and very large trees in the patch (this value contributes to the Large Trees Score)
ANZVI0803004618|ZC_LT_S|O|N|NUMBER|22|30|11||||Large Trees Score(0-10)
ANZVI0803004618|ZC_L_S|O|N|NUMBER|22|30|11||||Logs Score(0-5)
ANZVI0803004618|ZC_OL_S|O|N|NUMBER|22|30|11||||Organic Litter Score(0-5)
ANZVI0803004618|ZC_R_S|O|N|NUMBER|22|30|11||||Recruitment Score(0-10)
ANZVI0803004618|ZC_TCC_S|O|N|NUMBER|22|30|11||||Tree Canopy Cover Score(0-5)
ANZVI0803004618|ZC_US_S|O|N|NUMBER|22|30|11||||Understory Life forms Score(0-25)
ANZVI0803004618|ZC_W_S|O|N|NUMBER|22|30|11||||Lack of Weeds Score(0-15)
ANZVI0803004621|HERITAGE_OBJECT|O|N|VARCHAR2|1||||||
ANZVI0803004621|HERMES_NUM|O|N|NUMBER|22|8|0||||
ANZVI0803004621|ID|O|N|NUMBER|22|8|0||||
ANZVI0803004621|SITE_NAME|O|N|VARCHAR2|50||||||
ANZVI0803004621|UFI|O|N|NUMBER|22|11|0||||
ANZVI0803004621|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803004621|VHI_NUM|O|N|VARCHAR2|10||||||
ANZVI0803004621|VHR_NUM|O|N|VARCHAR2|10||||||
ANZVI0803004622|ACT|O|N|VARCHAR2|5||||||
ANZVI0803004622|ACTDESC|O|N|VARCHAR2|60||||||
ANZVI0803004622|ACW_DT|O|N|DATE|7||||||
ANZVI0803004622|ACW_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803004622|APPREC_DT|O|N|DATE|7||||||
ANZVI0803004622|APPREC_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803004622|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803004622|AREA_CURR|O|N|NUMBER|22|15|4||||
ANZVI0803004622|AREA_ORIG|O|N|NUMBER|22|15|4||||
ANZVI0803004622|BOND|O|N|NUMBER|22|8|0||||
ANZVI0803004622|CORRE_ADDR|O|N|VARCHAR2|90||||||
ANZVI0803004622|CORRE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803004622|COVER|O|N|VARCHAR2|16||||||
ANZVI0803004622|COV_TOT|O|N|NUMBER|22|8|0||||
ANZVI0803004622|CSO_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803004622|CSO_NAME|O|N|VARCHAR2|130||||||
ANZVI0803004622|CSO_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803004622|DBSOURCE|O|N|VARCHAR2|10||||||
ANZVI0803004622|EXPL_DT|O|N|DATE|7||||||
ANZVI0803004622|EXPL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803004622|GRANT1_DT|O|N|DATE|7||||||
ANZVI0803004622|GRANT1_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803004622|GRANTL_DT|O|N|DATE|7||||||
ANZVI0803004622|GRANTL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803004622|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803004622|INGRES|O|N|VARCHAR2|1||||||
ANZVI0803004622|INSP|O|N|VARCHAR2|30||||||
ANZVI0803004622|LEGSDATE|O|N|DATE|7||||||
ANZVI0803004622|LGA_DESC|O|N|VARCHAR2|30||||||
ANZVI0803004622|LSTAT_DESC|O|N|VARCHAR2|60||||||
ANZVI0803004622|LVS_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803004622|LVS_NAME|O|N|VARCHAR2|40||||||
ANZVI0803004622|LVS_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803004622|LVS_REG|O|N|VARCHAR2|30||||||
ANZVI0803004622|MAP|O|N|VARCHAR2|30||||||
ANZVI0803004622|MIN_DESC|O|N|VARCHAR2|200||||||
ANZVI0803004622|MOREDATE|O|N|DATE|7||||||
ANZVI0803004622|NO|O|N|VARCHAR2|6||||||
ANZVI0803004622|OWN_ADDR1|O|N|VARCHAR2|255||||||
